Start runing encode (mbh, subshot_060_1.0, dev11, 1117, 1152) at 05-Aug-2013 17:21:02
Start runing encode (mbh, subshot_060_0.5, test11, 1093, 1106) at 06-Aug-2013 15:54:14
Finish runing encode (mbh, subshot_060_0.5, test11, 687, 700) at 06-Aug-2013 15:54:22
Finish runing encode (mbh, subshot_060_0.5, test11, 645, 658) at 06-Aug-2013 15:54:24
Finish runing encode (mbh, subshot_060_0.5, test11, 659, 672) at 06-Aug-2013 15:54:28
Start runing encode (mbh, subshot_060_0.5, test11, 1121, 1134) at 06-Aug-2013 15:54:29
Start runing encode (mbh, subshot_060_0.5, test11, 1135, 1148) at 06-Aug-2013 15:54:29
Start runing encode (mbh, subshot_060_0.5, test11, 1149, 1162) at 06-Aug-2013 15:54:44
Start runing encode (mbh, subshot_060_0.5, test11, 1163, 1176) at 06-Aug-2013 15:54:59
Start runing encode (mbh, subshot_060_0.5, test11, 1177, 1190) at 06-Aug-2013 15:55:00
Start runing encode (mbh, subshot_060_0.5, test11, 1191, 1204) at 06-Aug-2013 15:55:15
Finish runing encode (mbh, subshot_060_0.5, test11, 757, 770) at 06-Aug-2013 15:55:18
Finish runing encode (mbh, subshot_060_0.5, test11, 813, 826) at 06-Aug-2013 15:55:23
Finish runing encode (mbh, subshot_060_0.5, test11, 771, 784) at 06-Aug-2013 15:55:28
Finish runing encode (mbh, subshot_060_0.5, test11, 715, 728) at 06-Aug-2013 15:55:29
Start runing encode (mbh, subshot_060_0.5, test11, 1205, 1218) at 06-Aug-2013 15:55:31
Finish runing encode (mbh, subshot_060_0.5, test11, 701, 714) at 06-Aug-2013 15:55:34
Finish runing encode (mbh, subshot_060_0.5, test11, 799, 812) at 06-Aug-2013 15:55:36
Finish runing encode (mbh, subshot_060_0.5, test11, 785, 798) at 06-Aug-2013 15:55:39
Finish runing encode (mbh, subshot_060_0.5, test11, 743, 756) at 06-Aug-2013 15:55:43
Start runing encode (mbh, subshot_060_0.5, test11, 1233, 1246) at 06-Aug-2013 15:55:44
Start runing encode (mbh, subshot_060_0.5, test11, 1247, 1260) at 06-Aug-2013 15:55:44
Start runing encode (mbh, subshot_060_0.5, test11, 1219, 1232) at 06-Aug-2013 15:55:44
Finish runing encode (mbh, subshot_060_0.5, test11, 827, 840) at 06-Aug-2013 15:55:58
Start runing encode (mbh, subshot_060_0.5, test11, 1261, 1274) at 06-Aug-2013 15:55:59
Start runing encode (mbh, subshot_060_0.5, test11, 1275, 1288) at 06-Aug-2013 15:55:59
Finish runing encode (mbh, subshot_060_0.5, test11, 925, 938) at 06-Aug-2013 15:56:11
Start runing encode (mbh, subshot_060_0.5, test11, 1303, 1316) at 06-Aug-2013 15:56:14
Start runing encode (mbh, subshot_060_0.5, test11, 1289, 1302) at 06-Aug-2013 15:56:15
Finish runing encode (mbh, subshot_060_0.5, test11, 911, 924) at 06-Aug-2013 15:56:29
Finish runing encode (mbh, subshot_060_0.5, test11, 953, 966) at 06-Aug-2013 15:56:30
Finish runing encode (mbh, subshot_060_0.5, test11, 841, 854) at 06-Aug-2013 15:56:36
Finish runing encode (mbh, subshot_060_0.5, test11, 729, 742) at 06-Aug-2013 15:56:38
Finish runing encode (mbh, subshot_060_0.5, test11, 995, 1008) at 06-Aug-2013 15:56:41
Finish runing encode (mbh, subshot_060_0.5, test11, 981, 994) at 06-Aug-2013 15:56:44
Finish runing encode (mbh, subshot_060_0.5, test11, 967, 980) at 06-Aug-2013 15:56:44
Start runing encode (mbh, subshot_060_0.5, test11, 1331, 1344) at 06-Aug-2013 15:56:44
Start runing encode (mbh, subshot_060_0.5, test11, 1345, 1358) at 06-Aug-2013 15:56:45
Finish runing encode (mbh, subshot_060_0.5, test11, 939, 952) at 06-Aug-2013 15:56:45
Finish runing encode (mbh, subshot_060_0.5, test11, 897, 910) at 06-Aug-2013 15:56:50
Finish runing encode (mbh, subshot_060_0.5, test11, 855, 868) at 06-Aug-2013 15:56:50
Finish runing encode (mbh, subshot_060_0.5, test11, 1009, 1022) at 06-Aug-2013 15:56:53
Finish runing encode (mbh, subshot_060_0.5, test11, 869, 882) at 06-Aug-2013 15:56:58
Start runing encode (mbh, subshot_060_0.5, test11, 1373, 1386) at 06-Aug-2013 15:56:59
Start runing encode (mbh, subshot_060_0.5, test11, 1387, 1400) at 06-Aug-2013 15:56:59
Start runing encode (mbh, subshot_060_0.5, test11, 1359, 1372) at 06-Aug-2013 15:56:59
Finish runing encode (mbh, subshot_060_0.5, test11, 883, 896) at 06-Aug-2013 15:57:07
Finish runing encode (mbh, subshot_060_0.5, test11, 1023, 1036) at 06-Aug-2013 15:57:10
Start runing encode (mbh, subshot_060_0.5, test11, 1415, 1428) at 06-Aug-2013 15:57:14
Finish runing encode (mbh, subshot_060_0.5, test11, 1037, 1050) at 06-Aug-2013 15:57:14
Start runing encode (mbh, subshot_060_0.5, test11, 1443, 1456) at 06-Aug-2013 15:57:29
Finish runing encode (mbh, subshot_060_0.5, test11, 1079, 1092) at 06-Aug-2013 15:57:39
Start runing encode (mbh, subshot_060_0.5, test11, 1485, 1498) at 06-Aug-2013 15:57:44
Start runing encode (mbh, subshot_060_0.5, test11, 1471, 1484) at 06-Aug-2013 15:57:45
Finish runing encode (mbh, subshot_060_0.5, test11, 1051, 1064) at 06-Aug-2013 15:57:59
Start runing encode (mbh, subshot_060_0.5, test11, 1499, 1512) at 06-Aug-2013 15:57:59
Start runing encode (mbh, subshot_060_0.5, test11, 1513, 1526) at 06-Aug-2013 15:58:15
Finish runing encode (mbh, subshot_060_0.5, test11, 1107, 1120) at 06-Aug-2013 15:58:24
Finish runing encode (mbh, subshot_060_0.5, test11, 1135, 1148) at 06-Aug-2013 15:58:24
Finish runing encode (mbh, subshot_060_0.5, test11, 1065, 1078) at 06-Aug-2013 15:58:25
Finish runing encode (mbh, subshot_060_0.5, test11, 1149, 1162) at 06-Aug-2013 15:58:25
Start runing encode (mbh, subshot_060_0.5, test11, 1569, 1582) at 06-Aug-2013 15:58:29
Start runing encode (mbh, subshot_060_0.5, test11, 1555, 1568) at 06-Aug-2013 15:58:29
Start runing encode (mbh, subshot_060_0.5, test11, 1541, 1554) at 06-Aug-2013 15:58:29
Finish runing encode (mbh, subshot_060_0.5, test11, 1163, 1176) at 06-Aug-2013 15:58:31
Finish runing encode (mbh, subshot_060_0.5, test11, 1177, 1190) at 06-Aug-2013 15:58:40
Finish runing encode (mbh, subshot_060_0.5, test11, 1093, 1106) at 06-Aug-2013 15:58:41
Finish runing encode (mbh, subshot_060_0.5, test11, 1121, 1134) at 06-Aug-2013 15:58:42
Start runing encode (mbh, subshot_060_0.5, test11, 1583, 1596) at 06-Aug-2013 15:58:44
Start runing encode (mbh, subshot_060_0.5, test11, 1597, 1610) at 06-Aug-2013 15:58:44
Start runing encode (mbh, subshot_060_0.5, test11, 1625, 1638) at 06-Aug-2013 15:58:59
Start runing encode (mbh, subshot_060_0.5, test11, 1611, 1624) at 06-Aug-2013 15:58:59
Start runing encode (mbh, subshot_060_0.5, test11, 1639, 1652) at 06-Aug-2013 15:59:15
Finish runing encode (mbh, subshot_060_0.5, test11, 1191, 1204) at 06-Aug-2013 15:59:26
Start runing encode (mbh, subshot_060_0.5, test11, 1653, 1666) at 06-Aug-2013 15:59:44
Start runing encode (mbh, subshot_060_0.5, test11, 1681, 1694) at 06-Aug-2013 15:59:44
Start runing encode (mbh, subshot_060_0.5, test11, 1667, 1680) at 06-Aug-2013 15:59:45
Finish runing encode (mbh, subshot_060_0.5, test11, 1205, 1218) at 06-Aug-2013 15:59:50
Finish runing encode (mbh, subshot_060_0.5, test11, 1247, 1260) at 06-Aug-2013 15:59:50
Start runing encode (mbh, subshot_060_0.5, test11, 1695, 1708) at 06-Aug-2013 16:00:01
Start runing encode (mbh, subshot_060_0.5, test11, 1709, 1722) at 06-Aug-2013 16:00:15
Finish runing encode (mbh, subshot_060_0.5, test11, 1387, 1400) at 06-Aug-2013 16:00:20
Finish runing encode (mbh, subshot_060_0.5, test11, 1401, 1414) at 06-Aug-2013 16:00:27
Start runing encode (mbh, subshot_060_0.5, test11, 1723, 1736) at 06-Aug-2013 16:00:29
Finish runing encode (mbh, subshot_060_0.5, test11, 1275, 1288) at 06-Aug-2013 16:00:29
Finish runing encode (mbh, subshot_060_0.5, test11, 1219, 1232) at 06-Aug-2013 16:00:37
Finish runing encode (mbh, subshot_060_0.5, test11, 1429, 1442) at 06-Aug-2013 16:00:43
Start runing encode (mbh, subshot_060_0.5, test11, 1737, 1750) at 06-Aug-2013 16:00:44
Start runing encode (mbh, subshot_060_0.5, test11, 1751, 1764) at 06-Aug-2013 16:00:44
Finish runing encode (mbh, subshot_060_0.5, test11, 1233, 1246) at 06-Aug-2013 16:00:46
Finish runing encode (mbh, subshot_060_0.5, test11, 1345, 1358) at 06-Aug-2013 16:00:54
Finish runing encode (mbh, subshot_060_0.5, test11, 1289, 1302) at 06-Aug-2013 16:00:54
Finish runing encode (mbh, subshot_060_0.5, test11, 1415, 1428) at 06-Aug-2013 16:00:54
Start runing encode (mbh, subshot_060_0.5, test11, 1793, 1806) at 06-Aug-2013 16:00:59
Start runing encode (mbh, subshot_060_0.5, test11, 1807, 1820) at 06-Aug-2013 16:00:59
Start runing encode (mbh, subshot_060_0.5, test11, 1779, 1792) at 06-Aug-2013 16:01:00
Finish runing encode (mbh, subshot_060_0.5, test11, 1261, 1274) at 06-Aug-2013 16:01:00
Finish runing encode (mbh, subshot_060_0.5, test11, 1317, 1330) at 06-Aug-2013 16:01:02
Finish runing encode (mbh, subshot_060_0.5, test11, 1443, 1456) at 06-Aug-2013 16:01:02
Finish runing encode (mbh, subshot_060_0.5, test11, 1373, 1386) at 06-Aug-2013 16:01:09
Finish runing encode (mbh, subshot_060_0.5, test11, 1471, 1484) at 06-Aug-2013 16:01:11
Finish runing encode (mbh, subshot_060_0.5, test11, 1303, 1316) at 06-Aug-2013 16:01:13
Start runing encode (mbh, subshot_060_0.5, test11, 1835, 1848) at 06-Aug-2013 16:01:15
Start runing encode (mbh, subshot_060_0.5, test11, 1821, 1834) at 06-Aug-2013 16:01:15
Finish runing encode (mbh, subshot_060_0.5, test11, 1457, 1470) at 06-Aug-2013 16:01:25
Finish runing encode (mbh, subshot_060_0.5, test11, 1485, 1498) at 06-Aug-2013 16:01:27
Start runing encode (mbh, subshot_060_0.5, test11, 1849, 1862) at 06-Aug-2013 16:01:29
Start runing encode (mbh, subshot_060_0.5, test11, 1863, 1876) at 06-Aug-2013 16:01:30
Start runing encode (mbh, subshot_060_0.5, test11, 1877, 1890) at 06-Aug-2013 16:01:44
Start runing encode (mbh, subshot_060_0.5, test11, 1891, 1904) at 06-Aug-2013 16:01:44
Finish runing encode (mbh, subshot_060_0.5, test11, 1331, 1344) at 06-Aug-2013 16:01:55
Start runing encode (mbh, subshot_060_0.5, test11, 1919, 1932) at 06-Aug-2013 16:01:59
Finish runing encode (mbh, subshot_060_0.5, test11, 1359, 1372) at 06-Aug-2013 16:02:04
Finish runing encode (mbh, subshot_060_0.5, test11, 1499, 1512) at 06-Aug-2013 16:02:12
Start runing encode (mbh, subshot_060_0.5, test11, 1933, 1946) at 06-Aug-2013 16:02:14
Finish runing encode (mbh, subshot_060_0.5, test11, 1569, 1582) at 06-Aug-2013 16:02:25
Finish runing encode (mbh, subshot_060_0.5, test11, 1625, 1638) at 06-Aug-2013 16:02:28
Start runing encode (mbh, subshot_060_0.5, test11, 1961, 1974) at 06-Aug-2013 16:02:29
Start runing encode (mbh, subshot_060_0.5, test11, 1975, 1988) at 06-Aug-2013 16:02:29
Start runing encode (mbh, subshot_060_0.5, test11, 1947, 1960) at 06-Aug-2013 16:02:29
Start runing encode (mbh, subshot_060_0.5, test11, 1989, 2002) at 06-Aug-2013 16:02:44
Finish runing encode (mbh, subshot_060_0.5, test11, 1527, 1540) at 06-Aug-2013 16:02:50
Finish runing encode (mbh, subshot_060_0.5, test11, 1541, 1554) at 06-Aug-2013 16:02:52
Start runing encode (mbh, subshot_060_0.5, test11, 2003, 2016) at 06-Aug-2013 16:02:59
Start runing encode (mbh, subshot_060_0.5, test11, 2017, 2030) at 06-Aug-2013 16:03:00
Finish runing encode (mbh, subshot_060_0.5, test11, 1555, 1568) at 06-Aug-2013 16:03:03
Finish runing encode (mbh, subshot_060_0.5, test11, 1597, 1610) at 06-Aug-2013 16:03:06
Finish runing encode (mbh, subshot_060_0.5, test11, 1513, 1526) at 06-Aug-2013 16:03:12
Start runing encode (mbh, subshot_060_0.5, test11, 2031, 2044) at 06-Aug-2013 16:03:14
Start runing encode (mbh, subshot_060_0.5, test11, 2045, 2058) at 06-Aug-2013 16:03:15
Finish runing encode (mbh, subshot_060_0.5, test11, 1583, 1596) at 06-Aug-2013 16:03:17
Finish runing encode (mbh, subshot_060_0.5, test11, 1639, 1652) at 06-Aug-2013 16:03:28
Start runing encode (mbh, subshot_060_0.5, test11, 2073, 2086) at 06-Aug-2013 16:03:30
Finish runing encode (mbh, subshot_060_0.5, test11, 1611, 1624) at 06-Aug-2013 16:03:42
Start runing encode (mbh, subshot_060_0.5, test11, 2087, 2100) at 06-Aug-2013 16:03:45
Finish runing encode (mbh, subshot_060_0.5, test11, 1695, 1708) at 06-Aug-2013 16:03:50
Start runing encode (mbh, subshot_060_0.5, test11, 2101, 2114) at 06-Aug-2013 16:03:59
Start runing encode (mbh, subshot_060_0.5, test11, 2115, 2128) at 06-Aug-2013 16:04:14
Start runing encode (mbh, subshot_060_0.5, test11, 2129, 2142) at 06-Aug-2013 16:04:15
Finish runing encode (mbh, subshot_060_0.5, test11, 1667, 1680) at 06-Aug-2013 16:04:16
Finish runing encode (mbh, subshot_060_0.5, test11, 1807, 1820) at 06-Aug-2013 16:04:22
Finish runing encode (mbh, subshot_060_0.5, test11, 1681, 1694) at 06-Aug-2013 16:04:26
Start runing encode (mbh, subshot_060_0.5, test11, 2143, 2156) at 06-Aug-2013 16:04:29
Start runing encode (mbh, subshot_060_0.5, test11, 2157, 2170) at 06-Aug-2013 16:04:29
Finish runing encode (mbh, subshot_060_0.5, test11, 1653, 1666) at 06-Aug-2013 16:04:42
Start runing encode (mbh, subshot_060_0.5, test11, 2171, 2184) at 06-Aug-2013 16:04:44
Start runing encode (mbh, subshot_060_0.5, test11, 2185, 2198) at 06-Aug-2013 16:04:46
Finish runing encode (mbh, subshot_060_0.5, test11, 1709, 1722) at 06-Aug-2013 16:04:47
Finish runing encode (mbh, subshot_060_0.5, test11, 1821, 1834) at 06-Aug-2013 16:04:51
Start runing encode (mbh, subshot_060_0.5, test11, 2213, 2226) at 06-Aug-2013 16:04:59
Start runing encode (mbh, subshot_060_0.5, test11, 2199, 2212) at 06-Aug-2013 16:04:59
Finish runing encode (mbh, subshot_060_0.5, test11, 1723, 1736) at 06-Aug-2013 16:05:06
Finish runing encode (mbh, subshot_060_0.5, test11, 1849, 1862) at 06-Aug-2013 16:05:14
Finish runing encode (mbh, subshot_060_0.5, test11, 1863, 1876) at 06-Aug-2013 16:05:14
Start runing encode (mbh, subshot_060_0.5, test11, 2227, 2240) at 06-Aug-2013 16:05:15
Finish runing encode (mbh, subshot_060_0.5, test11, 1793, 1806) at 06-Aug-2013 16:05:16
Finish runing encode (mbh, subshot_060_0.5, test11, 1737, 1750) at 06-Aug-2013 16:05:27
Finish runing encode (mbh, subshot_060_0.5, test11, 1765, 1778) at 06-Aug-2013 16:05:28
Start runing encode (mbh, subshot_060_0.5, test11, 2255, 2268) at 06-Aug-2013 16:05:29
Start runing encode (mbh, subshot_060_0.5, test11, 2241, 2254) at 06-Aug-2013 16:05:30
Finish runing encode (mbh, subshot_060_0.5, test11, 1835, 1848) at 06-Aug-2013 16:05:40
Finish runing encode (mbh, subshot_060_0.5, test11, 1905, 1918) at 06-Aug-2013 16:05:40
Finish runing encode (mbh, subshot_060_0.5, test11, 1779, 1792) at 06-Aug-2013 16:05:42
Finish runing encode (mbh, subshot_060_0.5, test11, 1877, 1890) at 06-Aug-2013 16:05:45
Start runing encode (mbh, subshot_060_0.5, test11, 2297, 2310) at 06-Aug-2013 16:05:45
Start runing encode (mbh, subshot_060_0.5, test11, 2283, 2296) at 06-Aug-2013 16:05:45
Start runing encode (mbh, subshot_060_0.5, test11, 2269, 2282) at 06-Aug-2013 16:05:45
Start runing encode (mbh, subshot_060_0.5, test11, 2311, 2324) at 06-Aug-2013 16:06:00
Finish runing encode (mbh, subshot_060_0.5, test11, 1933, 1946) at 06-Aug-2013 16:06:02
Finish runing encode (mbh, subshot_060_0.5, test11, 1919, 1932) at 06-Aug-2013 16:06:03
Finish runing encode (mbh, subshot_060_0.5, test11, 1751, 1764) at 06-Aug-2013 16:06:03
Finish runing encode (mbh, subshot_060_0.5, test11, 1891, 1904) at 06-Aug-2013 16:06:03
Start runing encode (mbh, subshot_060_0.5, test11, 2353, 2366) at 06-Aug-2013 16:06:14
Finish runing encode (mbh, subshot_060_0.5, test11, 1947, 1960) at 06-Aug-2013 16:06:21
Start runing encode (mbh, subshot_060_0.5, test11, 2367, 2380) at 06-Aug-2013 16:06:29
Start runing encode (mbh, subshot_060_0.5, test11, 2395, 2408) at 06-Aug-2013 16:06:30
Start runing encode (mbh, subshot_060_0.5, test11, 2381, 2394) at 06-Aug-2013 16:06:30
Finish runing encode (mbh, subshot_060_0.5, test11, 1961, 1974) at 06-Aug-2013 16:06:36
Finish runing encode (mbh, subshot_060_0.5, test11, 1975, 1988) at 06-Aug-2013 16:06:41
Start runing encode (mbh, subshot_060_0.5, test11, 2423, 2436) at 06-Aug-2013 16:06:44
Start runing encode (mbh, subshot_060_0.5, test11, 2409, 2422) at 06-Aug-2013 16:06:44
Finish runing encode (mbh, subshot_060_0.5, test11, 2017, 2030) at 06-Aug-2013 16:06:51
Finish runing encode (mbh, subshot_060_0.5, test11, 1989, 2002) at 06-Aug-2013 16:06:51
Finish runing encode (mbh, subshot_060_0.5, test11, 2045, 2058) at 06-Aug-2013 16:06:53
Finish runing encode (mbh, subshot_060_0.5, test11, 2031, 2044) at 06-Aug-2013 16:06:57
Start runing encode (mbh, subshot_060_0.5, test11, 2465, 2478) at 06-Aug-2013 16:06:59
Finish runing encode (mbh, subshot_060_0.5, test11, 2073, 2086) at 06-Aug-2013 16:07:07
Finish runing encode (mbh, subshot_060_0.5, test11, 2059, 2072) at 06-Aug-2013 16:07:10
Start runing encode (mbh, subshot_060_0.5, test11, 2479, 2492) at 06-Aug-2013 16:07:14
Finish runing encode (mbh, subshot_060_0.5, test11, 2003, 2016) at 06-Aug-2013 16:07:21
Start runing encode (mbh, subshot_060_0.5, test11, 2507, 2520) at 06-Aug-2013 16:07:29
Start runing encode (mbh, subshot_060_0.5, test11, 2549, 2562) at 06-Aug-2013 16:07:44
Start runing encode (mbh, subshot_060_0.5, test11, 2521, 2534) at 06-Aug-2013 16:07:45
Start runing encode (mbh, subshot_060_0.5, test11, 2535, 2548) at 06-Aug-2013 16:07:45
Finish runing encode (mbh, subshot_060_0.5, test11, 2129, 2142) at 06-Aug-2013 16:07:58
Finish runing encode (mbh, subshot_060_0.5, test11, 2143, 2156) at 06-Aug-2013 16:08:10
Start runing encode (mbh, subshot_060_0.5, test11, 2577, 2590) at 06-Aug-2013 16:08:14
Start runing encode (mbh, subshot_060_0.5, test11, 2591, 2604) at 06-Aug-2013 16:08:15
Finish runing encode (mbh, subshot_060_0.5, test11, 2087, 2100) at 06-Aug-2013 16:08:20
Finish runing encode (mbh, subshot_060_0.5, test11, 2115, 2128) at 06-Aug-2013 16:08:21
Finish runing encode (mbh, subshot_060_0.5, test11, 2101, 2114) at 06-Aug-2013 16:08:29
Start runing encode (mbh, subshot_060_0.5, test11, 2605, 2618) at 06-Aug-2013 16:08:30
Finish runing encode (mbh, subshot_060_0.5, test11, 2171, 2184) at 06-Aug-2013 16:08:38
Finish runing encode (mbh, subshot_060_0.5, test11, 2157, 2170) at 06-Aug-2013 16:08:44
Start runing encode (mbh, subshot_060_0.5, test11, 2647, 2660) at 06-Aug-2013 16:08:45
Start runing encode (mbh, subshot_060_0.5, test11, 2633, 2646) at 06-Aug-2013 16:08:45
Finish runing encode (mbh, subshot_060_0.5, test11, 2227, 2240) at 06-Aug-2013 16:08:51
Start runing encode (mbh, subshot_060_0.5, test11, 2661, 2674) at 06-Aug-2013 16:08:59
Finish runing encode (mbh, subshot_060_0.5, test11, 2185, 2198) at 06-Aug-2013 16:09:17
Finish runing encode (mbh, subshot_060_0.5, test11, 2213, 2226) at 06-Aug-2013 16:09:19
Finish runing encode (mbh, subshot_060_0.5, test11, 2199, 2212) at 06-Aug-2013 16:09:23
Start runing encode (mbh, subshot_060_0.5, test11, 2689, 2702) at 06-Aug-2013 16:09:30
Finish runing encode (mbh, subshot_060_0.5, test11, 2311, 2324) at 06-Aug-2013 16:09:30
Start runing encode (mbh, subshot_060_0.5, test11, 2703, 2716) at 06-Aug-2013 16:09:31
Finish runing encode (mbh, subshot_060_0.5, test11, 2241, 2254) at 06-Aug-2013 16:09:37
Finish runing encode (mbh, subshot_060_0.5, test11, 2255, 2268) at 06-Aug-2013 16:09:37
Start runing encode (mbh, subshot_060_0.5, test11, 2717, 2730) at 06-Aug-2013 16:09:44
Finish runing encode (mbh, subshot_060_0.5, test11, 2353, 2366) at 06-Aug-2013 16:09:45
Finish runing encode (mbh, subshot_060_0.5, test11, 2269, 2282) at 06-Aug-2013 16:09:54
Finish runing encode (mbh, subshot_060_0.5, test11, 2339, 2352) at 06-Aug-2013 16:09:57
Finish runing encode (mbh, subshot_060_0.5, test11, 2367, 2380) at 06-Aug-2013 16:09:58
Start runing encode (mbh, subshot_060_0.5, test11, 2759, 2772) at 06-Aug-2013 16:09:59
Start runing encode (mbh, subshot_060_0.5, test11, 2745, 2758) at 06-Aug-2013 16:09:59
Finish runing encode (mbh, subshot_060_0.5, test11, 2409, 2422) at 06-Aug-2013 16:10:01
Finish runing encode (mbh, subshot_060_0.5, test11, 2423, 2436) at 06-Aug-2013 16:10:03
Finish runing encode (mbh, subshot_060_0.5, test11, 2325, 2338) at 06-Aug-2013 16:10:10
Start runing encode (mbh, subshot_060_0.5, test11, 2829, 2842) at 06-Aug-2013 16:10:14
Start runing encode (mbh, subshot_060_0.5, test11, 2801, 2814) at 06-Aug-2013 16:10:14
Start runing encode (mbh, subshot_060_0.5, test11, 2815, 2828) at 06-Aug-2013 16:10:14
Start runing encode (mbh, subshot_060_0.5, test11, 2787, 2800) at 06-Aug-2013 16:10:14
